164030116,kuduraft,facebook/kuduraft,Organization,[],public,C++,https://api.github.com/repos/facebook/kuduraft/languages,2019-01-03 22:39:18,"Fri, 14 Apr 2023 23:34:44 GMT",31,25,31,628,0,https://api.github.com/repos/facebook/kuduraft
167639042,facebook-business-sdk-codegen,facebook/facebook-business-sdk-codegen,Organization,[],public,PHP,https://api.github.com/repos/facebook/facebook-business-sdk-codegen/languages,2019-01-26 02:03:10,"Mon, 10 Apr 2023 19:07:45 GMT",63,60,63,60,15,https://api.github.com/repos/facebook/facebook-business-sdk-codegen
169880381,Ax,facebook/Ax,Organization,[],public,Python,https://api.github.com/repos/facebook/Ax/languages,2019-02-09 15:23:44,"Thu, 20 Apr 2023 12:14:01 GMT",2037,255,2037,255,51,https://api.github.com/repos/facebook/Ax
172581071,.github,facebook/.github,Organization,[],public,,https://api.github.com/repos/facebook/.github/languages,2019-02-25 20:39:32,"Sat, 04 Feb 2023 06:24:57 GMT",14,87,14,87,0,https://api.github.com/repos/facebook/.github
177047770,mysqlclient-python,facebook/mysqlclient-python,Organization,[],public,Python,https://api.github.com/repos/facebook/mysqlclient-python/languages,2019-03-22 01:03:37,"Sat, 25 Feb 2023 20:28:13 GMT",21,20,21,400,0,https://api.github.com/repos/facebook/mysqlclient-python
184298849,openbmc-uboot,facebook/openbmc-uboot,Organization,[],public,C,https://api.github.com/repos/facebook/openbmc-uboot/languages,2019-04-30 16:49:10,"Mon, 17 Apr 2023 17:14:13 GMT",19,19,19,19,2,https://api.github.com/repos/facebook/openbmc-uboot
204788647,facebook360_dep,facebook/facebook360_dep,Organization,[],public,HTML,https://api.github.com/repos/facebook/facebook360_dep/languages,2019-08-27 20:53:07,"Sat, 22 Apr 2023 01:08:39 GMT",228,57,228,57,20,https://api.github.com/repos/facebook/facebook360_dep
207416178,pcicrawler,facebook/pcicrawler,Organization,[],public,Python,https://api.github.com/repos/facebook/pcicrawler/languages,2019-09-09 22:27:14,"Thu, 20 Apr 2023 00:33:03 GMT",152,28,152,28,4,https://api.github.com/repos/facebook/pcicrawler
218383922,ktfmt,facebook/ktfmt,Organization,[],public,Kotlin,https://api.github.com/repos/facebook/ktfmt/languages,2019-10-29 21:07:40,"Sun, 16 Apr 2023 13:24:54 GMT",656,47,656,47,94,https://api.github.com/repos/facebook/ktfmt
221356295,ristretto255-js,facebook/ristretto255-js,Organization,[],public,JavaScript,https://api.github.com/repos/facebook/ristretto255-js/languages,2019-11-13 02:34:34,"Tue, 21 Feb 2023 17:36:07 GMT",27,8,27,8,0,https://api.github.com/repos/facebook/ristretto255-js
223490876,CacheLib,facebook/CacheLib,Organization,"['cache', 'cache-engine', 'concurrency', 'cpp', 'performance', 'ssd']",public,C++,https://api.github.com/repos/facebook/CacheLib/languages,2019-11-22 21:39:48,"Thu, 20 Apr 2023 09:09:36 GMT",865,187,865,187,20,https://api.github.com/repos/facebook/CacheLib
235863689,usort,facebook/usort,Organization,[],public,Python,https://api.github.com/repos/facebook/usort/languages,2020-01-23 18:53:16,"Fri, 21 Apr 2023 01:19:54 GMT",129,19,129,19,11,https://api.github.com/repos/facebook/usort
257259929,time,facebook/time,Organization,[],public,Go,https://api.github.com/repos/facebook/time/languages,2020-04-20 11:29:32,"Fri, 14 Apr 2023 09:48:57 GMT",427,56,427,56,3,https://api.github.com/repos/facebook/time
269256421,opaque-ke,facebook/opaque-ke,Organization,[],public,Rust,https://api.github.com/repos/facebook/opaque-ke/languages,2020-06-04 04:00:12,"Fri, 21 Apr 2023 10:06:04 GMT",226,34,226,34,3,https://api.github.com/repos/facebook/opaque-ke
317710554,mariana-trench,facebook/mariana-trench,Organization,[],public,C++,https://api.github.com/repos/facebook/mariana-trench/languages,2020-12-02 01:04:23,"Sat, 22 Apr 2023 01:16:54 GMT",955,131,955,131,33,https://api.github.com/repos/facebook/mariana-trench
318341089,lexical,facebook/lexical,Organization,[],public,JavaScript,https://api.github.com/repos/facebook/lexical/languages,2020-12-03 22:53:26,"Fri, 21 Apr 2023 22:02:16 GMT",14101,987,14101,987,207,https://api.github.com/repos/facebook/lexical
318568996,sapp,facebook/sapp,Organization,[],public,Python,https://api.github.com/repos/facebook/sapp/languages,2020-12-04 16:12:55,"Fri, 07 Apr 2023 06:12:03 GMT",104,33,104,33,7,https://api.github.com/repos/facebook/sapp
