147747963,servicetalk,apple/servicetalk,Organization,"['framework', 'grpc', 'http', 'http2', 'java', 'microservices', 'netty', 'reactive', 'reactive-streams', 'rpc']",public,Java,https://api.github.com/repos/apple/servicetalk/languages,2018-09-07 00:14:48,"Thu, 20 Apr 2023 00:20:43 GMT",829,153,829,153,95,https://api.github.com/repos/apple/servicetalk
148514210,swift-nio-examples,apple/swift-nio-examples,Organization,[],public,Swift,https://api.github.com/repos/apple/swift-nio-examples/languages,2018-09-12 17:06:49,"Mon, 17 Apr 2023 12:20:31 GMT",199,57,199,57,15,https://api.github.com/repos/apple/swift-nio-examples
154773196,sourcekit-lsp,apple/sourcekit-lsp,Organization,[],public,Swift,https://api.github.com/repos/apple/sourcekit-lsp/languages,2018-10-26 03:39:21,"Sat, 22 Apr 2023 02:35:10 GMT",2810,230,2810,230,44,https://api.github.com/repos/apple/sourcekit-lsp
154773489,indexstore-db,apple/indexstore-db,Organization,[],public,C++,https://api.github.com/repos/apple/indexstore-db/languages,2018-10-26 03:42:22,"Thu, 13 Apr 2023 07:31:29 GMT",269,68,269,68,2,https://api.github.com/repos/apple/indexstore-db
159256892,swift-clang-tools-extra,apple/swift-clang-tools-extra,Organization,[],public,C++,https://api.github.com/repos/apple/swift-clang-tools-extra/languages,2018-11-27 01:26:29,"Sat, 28 Jan 2023 15:16:57 GMT",14,18,14,18,2,https://api.github.com/repos/apple/swift-clang-tools-extra
159257562,swift-libcxx,apple/swift-libcxx,Organization,[],public,C++,https://api.github.com/repos/apple/swift-libcxx/languages,2018-11-27 01:32:35,"Sat, 28 Jan 2023 15:16:57 GMT",18,20,18,20,0,https://api.github.com/repos/apple/swift-libcxx
170177511,swift-log,apple/swift-log,Organization,"['logging', 'swift-server']",public,Swift,https://api.github.com/repos/apple/swift-log/languages,2019-02-11 18:13:17,"Fri, 21 Apr 2023 17:28:39 GMT",2972,239,2972,239,22,https://api.github.com/repos/apple/swift-log
179602089,swift-metrics,apple/swift-metrics,Organization,"['metrics', 'swift-server']",public,Swift,https://api.github.com/repos/apple/swift-metrics/languages,2019-04-05 01:27:06,"Sun, 16 Apr 2023 03:44:52 GMT",550,50,550,50,19,https://api.github.com/repos/apple/swift-metrics
183485276,ml-ncg,apple/ml-ncg,Organization,[],public,Python,https://api.github.com/repos/apple/ml-ncg/languages,2019-04-25 18:02:41,"Tue, 07 Jun 2022 13:04:17 GMT",10,10,10,10,1,https://api.github.com/repos/apple/ml-ncg
189293608,ml-cvpr2019-swd,apple/ml-cvpr2019-swd,Organization,['cvpr2019'],public,Python,https://api.github.com/repos/apple/ml-cvpr2019-swd/languages,2019-05-29 20:29:40,"Sun, 16 Apr 2023 13:56:51 GMT",121,25,121,25,2,https://api.github.com/repos/apple/ml-cvpr2019-swd
